,Año,Total de Fallecidos,Numero de personas con lesiones menores,Personas Fallecidas en Tierra,Resumen del Incidente
3234,1998,5,0,0.0,"While en route, the aircraft experienced double engine failure. The plane ditched into Foveaux Strait. Five passengers were rescued, but four passengers and the pilot did not have lifejackets and did not survive. The double engine failure was possibly related to fuel management."
3235,1998,18,0,0.0,"The aircraft crashed in a remote mountainous area at an elevation of 12,000 feet while on a flight from Jomsom to Potokari. Radio contact was lost 5 minutes after takeoff from Jomson."
3236,1998,1,0,0.0,"The cargo plane took off in a steep angle, rolled to the left and crashed and burned. The taking off with the elevator trim set to the full nose-up position. This resulted in the nose of the aircraft pitching up after rotation, causing the pilot to lose control of the aircraft."
3237,1998,44,0,0.0,"The aircraft was on a flight from Rangoon to Tachilek when it was diverted to Heho due to poor weather conditions. After the aircraft was reported missing, wreckage was found on Payakha Mountain, near Manibagi. It was five days before officials announced that the plane had crashed as an effort was made to hide the accident. There are reports that some survived the crash, only to be tortured and  murdered by nearby villagers who thought it was a military plane."
3238,1998,70,0,10.0,"The aircraft crashed and burned during takeoff from Quito. The crew tried and failed twice to take off. On the third attempt, the plane struggled to gain altitude, rising a few feet, but settled back to earth plowing past the end of the runway and crashing into an auto body shop and coming to rest in a soccer field. The accident was caused by the late decision of the crew to abort the takeoff."
3239,1998,229,0,0.0,"The aircraft was on a flight from JFK Airport, New York to Geneva, Switzerland when the crew reported smoke in the cockpit and requested an emergency landing at Halifax. The plane began dumping fuel and preparing for an emergency landing when it disappeared from radar and crashed into the Atlantic Ocean southwest of Halifax. A fire in the entertainment system wiring started in a hidden area above the cockpit ceiling when arcing ignited the cover material made of thermal insulation blankets. This set off an in-flight fire that spread and increased in intensity until it led to the loss of the aircraft.. It was determined that  aircraft certification standards for material flammability at the time of the accident were inadequate. Dr. Jonathan Mann, researcher in the fight against AIDS and Joseph LaMotta, son of boxing champion Jake LaMotta, killed in the crash."
3240,1998,24,0,0.0,Shot down by UNITA rebels 30 minutes after taking off.
3241,1998,5,0,0.0,"The plane crashed while attempting to cross a mountain pass, following two other company airplanes in conditions described as five to seven miles visibility, 700 feet ceilings, clouds hanging on the mountainsides, and misty rain. The pilot's failure to maintain adequate airspeed which resulted in an inadvertent stall. Unfamiliarity with the geographic area, the low clouds, his becoming disoriented, and the blind canyon into which he flew. The audible stall warning circuit breaker was found in the pulled (disabled) position."
3242,1998,5,0,0.0,The aircraft was returning to a ramp with it's brakes on fire when it struck another aircraft and caught fire.
3243,1998,38,0,0.0,The aircraft crashed into a hill in a forest 20 miles north of Nador and 12 miles from its destination as it made an approach for Melilla. Controlled flight into terrain.
3244,1998,1,0,0.0,"The aircraft crashed to the ground while making a final turn for landing in low clouds, reduced visibility and strong, rapidly veering wind conditions associated with the approach of a severe thunderstorm."
3245,1998,55,0,0.0,"Ten minutes after taking off from Jaffna, the plane disappeared from radar. The aircraft crashed into the sea 35 nm north of Mannar. The plane was shot down by LTTE (Liberation Tigers of Tamil Eelam) rebels."
3246,1998,1,0,0.0,"The sightseeing plane, after a flight over Angel Falls, crashed short of the runway into a swamp."
3247,1998,41,0,0.0,"The aircraft crashed into the jungle after the rear engine was hit by a Russian  SA-7 missile, fired by Tutsi rebel forces shortly after the plane took off from Kindu Airport bound for Kinshasa."
3248,1998,0,0,4.0,"While attempting to take off, the aircraft struck a military bus as it crossed the runway."
3249,1998,4,0,0.0,Crashed in the Rwenzori mountains.
3250,1998,11,0,0.0,"The aircraft crashed into mountainous terrain in fog and rain 44 minutes after leaving Playa Grande, Guatemala. The plane was returning from doing a medical clinic for 3 days in the remote jungles of Playa Grande where no one had seen a doctor before."
3251,1998,13,0,0.0,"The aircraft, carrying freight and seven passengers, crashed and burned, 25 km from Krasnoyarsk, 4 minutes after taking off in a snowstorm. Icing."
3252,1998,1,0,0.0,"The homebuilt plane was attempting to land at Lee Airport in Maryland when it crashed into Beard's Creek.  coming to rest  inverted in 18 feet of water. Actor, William Gardner Knight, 56, who was piloting the aircraft was killed. The pilot's failure to maintain adequate altitude/clearance from the trees. Contributing to the accident was the pilot's unfamiliarity with the geographic location and dark night conditions."
3253,1998,7,0,0.0,"The aircraft crashed into the St. Lawrence River in shallow water, 2km from the runway after taking off from Point-Lebel."
3254,1998,102,0,0.0,"The plane crashed 2 miles southwest of Surat Thani Airport. The accident occurred in poor visibility and heavy rain. After a third landing attempt, the plane could not gain altitude and crashed into a paddy field. First reports suggest the aircraft stalled and pancaked into the ground tail first. Spatial disorientation when the nose pitched up sharply during a nighttime approach in stormy weather. Pilot error."
3255,1998,11,0,0.0,The leased aircraft was shot down by UNITA rebels as it flew at FL 150 carrying relief supplies.
3256,1998,1,0,0.0,"After encountering a vehicle on the runway, the crew attempted a go-around but the aircraft touched down in a nose-high attitude and crashed."
3257,1998,5,0,0.0,The cargo plane crashed in fog and poor visibility while attempting to land.
3258,1998,14,0,0.0,"The plane crashed in dense jungle, 25 km from the departure town of Huambo. Heavy fighting was reported between government forces and UNITA rebels at the time of the crash."
3259,1999,9,0,0.0,"he United Nations-chartered plane was shot down by UNITA rebels, 20 minutes after takeoff from Huambo."
3260,1999,2,0,0.0,"During approach the cargo planel,assumed a nose-high attitude, stalled, hit a house and crashed into a field short of the runway. The aircraft was operated outside the load and balance limitations"
3261,1999,4,0,0.0,"After completing an air refueling mission the plane pitched upward, stalled and crashed."
3262,1999,2,0,0.0,"Shortly after taking off, the cargo plane began to lose altitude until it hit trees, went off a cliff and crashed to a valley floor. The accident flight was not conducted in accordance with the night obstacle clearance requirements of Canadian Aviation Regulation. The Kelowna Flightcraft company operations manual did not reflect the restrictive conditions imposed on night visual flight rules (VFR) flight by CAR 705.32. Such information might have prevented the accident by ensuring the crew's awareness of those night obstacle clearance standards."
3263,1999,3,0,0.0,"After initiating a go-around, the aircraft veered left and commenced a shallow climb before suddenly rolling right and descending steeply onto a tidal flat. The pilot initiated a go-around from final approach because of a vehicle on the airstrip. The left propeller showed little evidence of rotation damage. The reason for a possible loss of left engine power could not be determined. For reasons that could not be established, the pilot lost control of the aircraft at a low height."
3264,1999,28,0,0.0,"The plane, on a relief mission to Bluefields was waved off from landing because of a blocked runway. While navigating around for another landing attempt, the aircraft crashed into mountainous terrain."
3265,1999,14,0,13.0,"The plane was on a flight to Lucapa, when it was forced to return to Luanda due to engine trouble. While approaching Luanda, the aircraft crashed into the Cazenga district of Luanda destroying five houses."
3266,1999,11,0,0.0,The aircraft crashed 15 minutes after taking off from Hoskins en route to Kandrian. The aircraft broke-up in midair after encountering severe weather and crashed into a oil palm plantation in flat terrain.
3267,1999,7,0,0.0,"After taking off, the cargo plane lost the No. 3 engine. The crew tried to return to the airport but the plane lost altitude and crashed."
3268,1999,61,0,0.0,"The aircraft was on a flight from Chengdu to Wenzhou when it crashed into a field while on approach to Wenzhou Airport. Witnesses saw the plane nose-dive into the ground from an altitude of 2,300 feet and explode. A self-locking nut, other than a castle nut with cotter pin as specified, had been installed at the bolt for connection between the pull rod and bellcranck in the elevator control system. The nut screwed off, resulting in bolt loss, which led to the loss of pitch control."
3269,1999,4,0,0.0,"The aircraft touched down briefly, overran the runway and crashed into the sea in strong winds."
3270,1999,19,0,3.0,"While approaching New Delhi Airport, the plane suddenly veered off its landing path and crashed into a building site and careened into a water tank reservoir. A witness said the plane came in very low and crashed, exploded and burned after severing power lines. A heavy layer of fog covered the area prior to the crash. The crash site was 1.5 miles from the airport."
3271,1999,8,0,8.0,Crashed into Huirotico Hill. Wreckage found 4 days later.
3272,1999,1,0,0.0,"On approach, the crew of the cargo plane descended to MDA and initiated a go-around after the runway was not seen.  On the second approach the captain descended below MDA and  the aircraft struck the ground in controlled flight 2 nm short of the runway. The aircraft was destroyed. The captain decided to descend below the minimum descent altitude without the required visual references. After descending below MDA, both pilots were preoccupied with acquiring and maintaining visual contact with the ground and did not adequately monitor the flight instruments; thus, the aircraft flew into the ice."
3273,1999,5,0,0.0,The pilot-in-command lost control during touch-and-go landing and crashed.
3274,1999,6,0,0.0,The aircraft departed Adana to pick up Turkish pilgrims. The plane crashed 9 minutes after taking off in poor weather conditions. Severe weather probably contributed to the cause of the accident. Pitot anti-icing system was probably not activated because of missed checklist items. The crew failed to recognize the cause of erratic airspeed indications and failed to use other cockpit indications for control and recovery of the aircraft.
3275,1999,5,0,0.0,"The aircraft crashed into La Caida Hill in fog, 10 minutes from its destination. The aircraft was off course."
3276,1999,3,0,0.0,"Shortly after taking off  and after getting into a disagreement with the first officer about the planes altitude, the captain pushed down on the control column and the plane entered a rapid descent. Both crew members tried to recover from the dive but were unable to gain control and the plane crashed into the ground and was destroyed."
3277,1999,7,0,0.0,Crashed into the ocean during a heavy rain. It is reported that the flight had appeared to be proceeding normally until impact with the water.
3278,1999,5,0,0.0,Crashed while attempting to take off.
3279,1999,2,0,0.0,Failed to gain altitude while taking off and crashed. The plane was on a positioning flight to pick up passengers.
3280,1999,11,0,0.0,"The plane was on a flight from Dallas/Fort Worth, Texas to Little Rock, Arkansas. While attempting to land at Little Rock Airport, the flight encountered heavy thunderstorms, rain and strong winds. The aircraft landed fast and hard, skidded off the end of the runway and struck a landing light tower, breaking into three parts and bursting into flames. Crew's decision to continue the approach despite severe thunderstorms in the area and crosswinds that  exceeded American Airlines' guidelines. The crew did not arm the automatic spoiler system before landing or manually deploy the spoilers after touchdown. Fatigue, the crew had been awake for nearly 16 hours."
3281,1999,50,0,0.0,Sin Datos
3282,1999,1,0,0.0,Sin Datos
3283,1999,7,0,0.0,"The sightseeing helicopter impacted a glacier.The pilot's continued VFR flight into adverse weather, spatial disorientation, and failure to maintain aircraft control. Factors associated with the accident were pressure by the company to continue flights in marginal weather, and the ""flat"" lighting leading to whiteout conditions."
3284,1999,17,0,0.0,"The aircraft was 19 miles or six minutes out of Goroka when it crashed into a hillside. At the time of the crash, the pilot was in routine communication with Goroka and gave no indications of any problems."
3285,1999,1,0,0.0,"During the takeoff the engine failed and the plane crashed into trees. The most likely accident scenario during the second take-off is that water contamination migrated from the center fuel tank to the engine,resulting in a loss of engine power."
3286,1999,1,0,0.0,The cargo plane was shot down by UNITA rebels.
3287,1999,8,0,0.0,"The aircraft, carrying freight, flew into the side of a fog covered ridge, 8 km E of Sittwe, while on approach to Sittwe."
3288,1999,5,0,0.0,The aircraft developed engine trouble shortly after taking off and returned to the airport. The plane made a steep descent and struck an embankment of the Guatiquia River.
3289,1999,5,0,0.0,"The cargo plane crashed into the Champadevi mountains at an altitude of 7,500 ft. The plane was flying too low.  Failure to the adhere to Standard Instrument Departure Procedure by the crew and failure of the controllers to warn the flight."
3290,1999,4,0,0.0,"While on approach, the cargo plane hit a wall, 400 meters short of the runway."
3291,1999,3,0,0.0,"The aircraft, piloted by John F. Kennedy Jr., 38, crashed into the sea approximately 34 miles west of Martha's Vineyard while en route from Fairfield, New Jersey to Martha's Vineyard, Massachusetts. Killed along with Kennedy were his wife Carolyn and her sister Lauren Bessette. Kennedy's failure to maintain control of the airplane during a descent over water at night, which was a result of spatial disorientation. Contributing factors in the accident were haze, and the dark night."
3292,1999,1,0,0.0,"Two minutes after taking off from Haneda Airport, a man carrying a knife forced a flight attendant to take him in the cockpit of the plane.  A fan of computer flight-simulation games, he stated he just wanted to fly a real plane.  After forcing the co-pilot out of the cockpit he ordered the captain to fly to a U.S. Air Force base in western Tokyo. When he refused, he stabbed the captain and seized the controls. After a sudden drop in altitude, the co-pilot and an off duty crew member entered the cockpit and overpowered the hijacker.  A one point the plane plunged to within 984 feet of the ground. The plane ultimately  landed safely but the captain died of his injuries."
3293,1999,7,0,0.0,"The plane crashed into Patascoy mountain at 7,000 ft. on a reconnaissance flight over drug producing areas."
3294,1999,17,0,0.0,"The plane crashed into a mountainside at an altitude of about 1,800 feet about 15 minutes after taking off from Nausori Airport bound for Nadi International Airport. The plane was observed by witnesses flying low prior to the crash. The wreckage indicated the aircraft descended until the right wing hit a line of trees at the 1,300 ft. elevation. It was determined the captain had insufficient sleep prior to the flight and had consumed an  excessive amount  antihistamine both of which may have influenced his performance. Published operational standards by Air Fiji, inadequate for the particular type of aircraft."
3295,1999,18,0,0.0,"The aircraft, which was chartered from the Cape Verde Coast Guard, crashed into a cliff near Ponta do Sol airfield in the Cape Verde Islands in fog and rain. The plane was returning to the island of Sao Vicente where it originally departed  due to poor weather conditions over the destination city. The pilot possibly lost visibility due to the fog and rain and crashed into a cliff in Santo Antao."
3296,1999,3,0,0.0,"While making a landing in strong winds and rain, the pilot-in-command disconnected the autopilot but left the autothrottle engaged. The aircraft, with a weight close to the maximum landing weight permitted, stabilized slightly low on the glideslope. An attempt was made to flare but the aircraft landed hard on its right landing gear and the No.3 engine touched the runway. The right main landing gear and right wing separated. The MD-11 then inverted and skidded off the runway in flames. Probable Cause: The commander's unability to arrest the high rate of descent existing at 50 ft. RA. Contributory Causes:  The commander's failure to appreciate the combination of a reducing airspeed, increasing rate of descent, and with the thrust decreasing to flight idle.The commander's failure to apply power to counteract the high rate of descent prior to touchdown. Probable variations in wind direction and speed below 50 ft RA may have resulted in a momentary loss of headwind component and, in combination with the early retardation of the thrust levers, and at a weight only just below the maximum landing weight, led to a 20 kt loss in indicated airspeed just prior to touchdown. A possible contributory cause may have been a reduction in peripheral vision as the aircraft entered the area of the landing flare, resulting in the commander not appreciating the high rate of descent prior to touchdown."
3297,1999,1,0,0.0,"A fire in the front portion of the cabin, in the overhead luggage compartment, caused thick black smoke to accumulate in the cabin.  Accidental ignition of gas taken aboard in 2 bleach and softner bottles, stored in a overhead locker."
3298,1999,2,0,0.0,"The aircraft struck power lines 2,000m past the end of the runway after a second attempted go-around."
3299,1999,63,0,2.0,"While attempting to take off from Jorge Newberry airport, the crew aborted takeoff, overran the runway, skidded across a service road and crashed into several cars and into a golf course, bursting into flames.  The crew forgot to extend the wing flaps to initiate take-off, and ignored the alarm that advised them of the error in configuration for take-off. The pilots did not maintain a sterile cockpit, sharing a cigarette and socializing with a flight attendant."
3300,1999,15,0,0.0,"While on approach to Tribhuvan International Airport, the aircraft struck a telecommunication tower with its left wing and crashed onto slopes of a wooded area, 6 miles southwest of the airport."
3301,1999,1,0,0.0,"The aircraft touched down hard, bounced, and made a second heavier touchdown causing substantial damage to the nosewheel and its supports. The Boeing 757 left the runway at high speed, approximately 1,000m from the second touchdown point. It then ran 343m across flat grassland beside the runway, before going diagonally over a substantial earth mound adjacent to the airport boundary, becoming semi airborne as a result. Beyond the mound it hit a number of medium sized trees and the right engine struck the boundary fence. The aircraft then passed through the fence, re-landed in a field and both main landing gears collapsed. It finally stopped after a slide across the field. One passenger, who had been admitted to hospital with apparently minor injuries and discharged the following day, died five days later from unsuspected internal injuries."
3302,1999,7,0,0.0,Experienced pitch oscillations during descent and crashed while landing. Inadequate risk assessment of the pitch feel malfunctions. Overriding of the A/P on the pitch channel by the crew.
3303,1999,2,0,0.0,The cargo plane crashed while on approach.
3304,1999,5,0,0.0,The plane crashed just after maintenance personell replaced parts and were testing the plane.
3305,1999,12,0,0.0,"The helicopter, crashed into the water shortly after liftoff from the 88 foot tall helideck located 35 miles offshore. The landing was soft and gentle but the helicopter rolled over inverted in the water."
3306,1999,6,0,0.0,Crashed during a rainstorm.
3307,1999,6,0,0.0,"The plane scheduled to fly from Orlando, Florida to Dallas, Texas flew out of control for 1,500 miles before nose-diving into a grassy farm field in South Dakota, after running out of fuel. The plane's altitude varied between 22,000 and 51,000 feet during the flight. A possible pressurization failure, as indicated by frosted windows, observed by fighter jet pilots trailing the plane, may have killed all aboard. Pro golfer, Payne Stewart, 42, killed. Incapacitation of the flight crewmembers as a result of their failure to receive supplemental oxygen following a loss of cabin pressurization, for undetermined reasons. Possible contributing factor: The emergency checklist was written in such a way that it did not direct the crew first don their face masks."
3308,1999,217,0,0.0,"The plane took off from JFK at 1:19 a.m. bound for Cairo, Egypt. Thirty-three minutes later, after attaining an altitude of 33,000 feet, it was observed on radar in an extremely rapid descent. The aircraft was observed in a 66 degree dive at 483 knots. The descent continued to 16,700 feet after which the aircraft climbed to 24,000 ft.   After that, the plane began a second dive and broke up at around 10,000 ft. crashing into the Atlantic Ocean, 60 miles southeast of Nantucket Island.  The aircraft was named Thutmosis III. The accident was caused by the relief first officer's flight control inputs which caused the airplane's departure from normal cruise flight and subsequent impact with the Atlantic Ocean. The reason for the first officer's actions were not determined by the NTSB. One could conclude the actions were deliberate in an attempt to commit suicide."
3309,1999,18,0,0.0,"The plane was on a flight from Tujuana to Mexico City, with stops at Guadalajara and Uruapan. After reaching Uruapan, seventy-eight passengers deplaned.One minute after taking off from Uruapan, the crew declared an emergency without saying what was wrong. A few minutes later the plane went into a steep dive and crashed in a mountainous area 3.3 miles south of the airport. Some witnesses stated the plane was on fire before it hit the ground. TAESA's operation license was suspended due to the incident, which prompted inquiries regarding the airline's safety and maintenance procedures."
3310,1999,24,0,0.0,"The plane was on a flight from Rome, Italy to Pristina, Kosovo with a stop at Tirana, Albania. The plane disappeared from radar and crashed about 10 miles north of Pristina into a hill in poor weather. The plane was a U.N. charter flight on a routine humanitarian mission to distribute food. Lack of procedural discipline and vigilance during flight in mountainous terrain. Improper tracking by the military ATC. Crew fatigue.  Inoperable GPWS."
3311,1999,5,0,0.0,"The cargo plane was taxiing for takeoff when a gust of wind caused the rudder to become fully deflected to the left. The captain continued the takeoff despite suggestions from the crew to return to the gate. Shortly after lifting off the runway the plane yawed to the left and collided with the airport perimeter wall, bursting into flames."
3312,1999,17,0,0.0,The aircraft apparently flew into a mountainside towards the end of a flight from Manila to Cauayan in rain and poor visibility.
3313,1999,3,0,0.0,"Crashed  2,900 ft. short of the runway causing extensive damage. The pilot was unable to get the aircraft airborne following the impact. Weather was below minima. Crew failed to monitor their instruments, became spatially disoriented and failed to arrest a high rate of descent. Pilot was inexperienced."
3314,1999,35,0,0.0,"The plane crashed 30 minutes after leaving Ponta Delgada, Sao Miguel Island bound for Horta, Faial Island in the Azores. The plane lost contact with the Horta control tower 10 minutes before it was scheduled to land.  Witnesses said the plane was flying very low before they saw the plane crash into Mount Esperanca on the island of Sao Jorge."
3315,1999,16,0,2.0,"While attempting to land at La Aurora International Airport, the aircraft overshot the runway, rolled down an embankment and crashed into houses in the La Libertad section of the city. Witnesses say the plane was unable to stop after it began its landing too far down the runway. The crew failed to initiate a go-around after overshooting on a wet runway with insufficient deceleration to make a safe stop. Leased from AOM."
3316,1999,4,0,0.0,"Shortly after taking off the ADI comparator alarm sounded three times. Shortly afterwards, the warning sounded a further two times. As the captain initiated a procedural turn to the left, the comparator warning sounded 9 more times.. The aircraft then banked left progressively and entered a descent until it struck the ground in a 40 degree nose down attitude at a high rate of speed. The pilots did not respond appropriately to the comparator warnings during the climb after takeoff from Stansted despite prompts from the flight engineer. The commander, as the handling pilot, maintained a left roll control input, rolling the aircraft to approximately 90 of left bank and there was no control input to correct the pitch attitude throughout the turn. The first officer either did not monitor the aircraft attitude during the climbing turn or, having done so, did not alert the commander to the extreme unsafe attitude that developed."
3317,1999,1,0,0.0,"The plane was hijacked and subsequently flown to Amritsar, India, Lahore, Pakistan, al-Minhar Air Base, Dubai and Kandahar, Afghanistan. The hijacking lasted 7 days. One crewmember was killed."
3318,1999,22,0,0.0,"While on approach, after circling for 40 minutes and 5 miles from Valencia Airport,  the aircraft crashed into the Tocuyito mountain range and exploded in flames. The airport at Valencia was being used as operations at Simon Bolivar International Airport, Caracas had been disrupted by flooding in the region."
3319,1999,10,0,0.0,The aircraft crashed 5 minutes after taking off from Simara.  The aircraft was observed not following the usual route into the mountains.
3320,1999,6,0,0.0,While on a positioning flight the aircraft crashed into the Black Sea after stating they were diverting to Ankara Turkey.
3321,2000,1,0,1.0,During a visual approach the aircraft stalled and pancaked 400 ft. short of the runway.
3322,2000,10,0,0.0,"The aircraft crashed shortly after taking off, 8 km from the airport in light rain. After departing, the captain turned the aircraft to the right instead of to the left. The first officer advised the captain he should be turning left and ATC also asked about the direction taken. ATC then cleared the aircraft for a right turn. Soon after, the pitch decreased rapidly accompanied by a marked speed increase and plane entered a high speed, high-rate, spiral descent and crashed into an open field. The flight crew reacted inappropriately to the change in departure clearance SID ZUE 1Y by ATC. The first officer made an entry in the FMS, without being instructed to do so by the commander, which related to the change to the SID ZUE 1 standard instrument departure. In doing so, he omitted to select a turn direction. The captain dispensed with use of the autopilot under instrument flight conditions and during the work-intensive climb phase of the flight. The captain took the aircraft into a spiral dive to the right because, with a probability bordering on certainty, he had lost spatial orientation. The first officer took only inadequate measures to prevent or recover from the spiral dive. The commander was not systematically acquainted by Crossair with the specific features of western systems and cockpit procedures. Specifically both pilots  had trained in the Soviet Union, where the attitude indicator works differently. Theirs show an icon of the airplane changing position in front of a fixed horizon, mimicking what an observer outside the plane would see if there was daylight; but western type indicators show a fixed airplane icon and an artificial horizon changing position, mimicking what the pilot would see.  Consequently the diagonal line on the display is angled the same way for a right turn on one type as for a left turn on the other type."
3323,2000,22,0,0.0,"The aircraft was on a flight from Tripoli to Marsa el-Brega Libya ferrying oil workers. As the twin engine plane approached Marsa El-Brega, the crew experienced a double engine failure and ditched into the sea. Failure of the crew to use the anti-icing system which led to the ingestion of melting ice into both engines causing failure of both engines."
3324,2000,5,0,0.0,The aircraft was not able to maintain altitude after taking off and crashed into a house. The aircraft was overloaded. Lack of safety instruction to passengers. Flaps not properly selected. Took off without clearance.
3325,2000,169,0,0.0,"The aircraft crashed into the Atlantic Ocean three minutes after taking off from Felix Houphouet-Boigny Airport.  A few seconds after lifting off the ground the stall warning sounded and continued for about 20 seconds until it was manually turned off by the crew. Three seconds later the plane impacted the water. The pilot's response to an alarm that inaccurately indicated the plane had stalled. The pilot failed to complete established procedure for such an emergency. Takeoff conditions also contributed to the accident, which occurred at night, hampering the crew's ability to judge the plane's distance from the sea."
3326,2000,88,0,0.0,"The aircraft crashed into the Pacific Ocean south of Point Mugu in 650 ft. feet of water while en route from Puerto Vallarta to San Francisco. Radio transmissions from the plane indicated the pilots were struggling with a jammed stabilizer for the last 11 minutes of the flight before nose-diving into the sea. While preparing to make an emergency landing at Los Angeles International Airport control was lost and the MD-83 was seen in a nose-down attitude, spinning and tumbling in a continuous roll, inverted, before it impacted the sea.  Loss of airplane pitch control resulting from in-flight failure of the horizontal stabilizer trim system jackscrew assembly's acme nut thread. The component failed because of excessive wear resulting from Alaska Airlines' insufficient lubrication of the jackscrew assembly. Contributing to the accident were Alaska Airlines' extended lubrication interval and the Federal Aviation Administration's approval of that extension, which increased the likelihood that a missed or inadequate lubrication would result in excessive wear of the acme nut threads and Alaska Airlines' extended end play check interval and the FAA's approval of that extension, which allowed the excessive wear of the acme nut threads to progress to failure without the opportunity for detection. Also contributing to the accident was the absence on the McDonnell Douglas MD-80 of a fail-safe mechanism to prevent the catastrophic effects of total acme nut thread loss. Cynthia Oti, radio financial talk show host, Dean Forshee, guitarist, Jean Gandesberry, columnist, Tom Stockley, columnist were among those killed."
3327,2000,8,0,0.0,Crashed on take off.
3328,2000,3,0,0.0,The cargo plane lost altitude after taking off and crashed into a auto salvage yard and burned. A loss of pitch control resulting from the disconnection of the right elevator control tab. The disconnection was caused by the failure to properly secure and inspect the attachment bolt.
3329,2000,0,0,0.0,"While attempting to land at Burbank Airport, the plane overran the runway, collided with a metal blast fence and an airport perimeter wall and came to rest on a city street near a gas station. The plane touched down at 182 knots, 2,150 feet past the runway threshold, too fast and too far down the runway for the plane to stop in time.  In the accident sequence,  the nose gear collapsed, the forward service door (1R) escape slide inflated inside the airplane and  the forward dual flight attendant jumpseat, which was occupied by two flight attendants, partially collapsed. Two passengers sustained serious injuries and 41 passengers and the captain sustained minor injuries. The flightcrew's excessive airspeed and flight path angle during the approach and landing and its failure to abort the approach when stabilized approach criteria were not met. Contributing to the accident was the controller's positioning of the airplane in such a manner as to leave no safe options for the flightcrew other than a go-around maneuver."
3330,2000,9,0,0.0,"The aircraft climbed to an altitude of about 100 ft., stalled, lost control and crashed. Ice build up on the wings. Flaps incorrectly set."
3331,2000,10,0,0.0,"Crashed into a jungle mountainside 15 miles short of its destination while en route. The wreckage was found at the 2,500 ft. level of a 2,790 ft. mountain.  Weather was poor at the time."
3332,2000,2,0,0.0,"After lifting off the cargo plane entered a steep, nose-up attitude, banked to the left, and crashed. The pilot lost control of the aircraft while conducting a go-around from a aborted landing on the ice strip.  The aircraft's center of gravity on the accident flight was beyond the aft C of G limit. The crew did not recalculate the aircraft's weight and balance for the second flight. Leaks in the heater shroud allowed carbon monoxide gas to contaminate cockpit and cabin air."
3333,2000,7,0,0.0,Crashed while attempting to land in poor weather.
3334,2000,6,0,2.0,"The pilot -in-command made two requests to land because he was low on fuel. While attempting to land, he ran out of fuel and crashed short of the runway. The Cargo plane broke into four parts and crashed into houses."
3335,2000,3,0,0.0,"The aircraft, leased from a Ukrainian company, overran they runway and crashed into a ditch after an aborted takeoff. Brake failure as the pilot attempted to avoid a hole in the runway."
3336,2000,40,0,0.0,The crew reported engine trouble 10 minutes before it crashed while en route. Members of the Liberation Tigers confessed to firing missiles at the plane.
3337,2000,3,0,0.0,"While on finals the training flight pitched up, the right wing dropped, and the airplane struck trees, struck wires, caught fire on a road. The pilot's failure to maintain control of the airplane while on final approach resulting in the airplane striking trees. Factors in this accident were: improper planning of the approach, and not obtaining the proper alignment with the runway."
3338,2000,131,0,0.0,"The aircraft circled Davao airport in an attempt to land but crashed onto a coconut plantation on the mountainous Samal Island. The plane aborted a previous landing attempt because another plane was on the runway. Weather and visibility were good in the area but the landing attempt may have been hampered by low-lying clouds. The last message from the crew was that they were 7 miles from the airport on final approach. Nothing more was heard from the plane. The aircraft disintegrated upon impact near Mt. Kalangan. The elevation of the accident site was about 500 feet above sea level but the plane should have been at a altitude of 1,500 feet."
3339,2000,24,0,0.0,"The military flight crashed after losing its engines after striking birds,unable to return to land."
3340,2000,4,0,0.0,"While taking off the plane struck trees at the end of the runway, crashed and burned."
3341,2000,2,0,0.0,"During a landing attempt the crew shut down No. 1 engine and declared an emergency. The plane was told to divert to Lyon Satolas. Power was applied to the remaining engine and the plane banked to the left causing the wing to touch the ground, crash and catch fire. Loss of yaw and roll control which appears to be due to the failure to monitor flight symmetry at the time of the thrust increase on the right engine."
3342,2000,1,0,0.0,The cargo plane crashed into a cloud covered mountain.
3343,2000,6,0,0.0,While on approach the charter flight hit the ridge of a mountain. Inadequate crew coordination led to the captain's decision to discontinue the instrument approach procedure and initiate a maneuvering descent solely by visual references at night in an area of mountainous terrain. The crew failed to review the instrument approach procedure and the copilot failed to provide accurate information regarding terrain clearance and let down procedures during the instrument approach.
3344,2000,3,0,0.0,The charter flight crashed while on approach in fog and mist.
3345,2000,19,0,0.0,"The plane crashed into a heavily wood area  as it was making a second approach to Wilkes-Barre/Scranton International Airport. Visibility was poor in wind, low clouds and light rain.  While attempting the second approach, the pilot reported both engines had quit but restarted one of them before the plane crashed. Investigation revealed indications of rotation on the left engine at the time of impact but the power level was not known. The right engine and propellers exhibited little or no rotation at the time of impact. Failure of the crew to ensure an adequate supply of fuel for the flight, which led to the stoppage of the right engine due to fuel exhaustion and the intermittent stoppage of the left engine.  Failure of the crew to monitor the plane's fuel state and the flightcrews failure to maintain directional control after the initial stoppage."
3346,2000,1,0,0.0,"A hijacker robbed passengers, jumped out of the plane with a homemade parachute and was killed in the jump."
3347,2000,8,0,0.0,"En route and descending at Whyalla,  at 6,000 ft., the pilot transmitted a MAYDAY, reporting that both engines of the aircraft had failed, that there were eight persons on board and that he was going to have to ditch the aircraft, but was trying to reach Whyalla. Three minutes later he reported his position 15 nm off the coast of Whyalla. No further transmissions were heard from the plane and the wreckage was found in Spencer Gulf the next morning. Malfunction of both engines due to the failure of components of the engines. A fractured connecting rod in the left engine led the pilot to increase the power setting in the right engine, leading to the No. 6 piston being holed in the right engine."
